Season,Year,Date,CollectorNames,TrawlType,Site,Replicate,Common_Name,Genus,Species,Length_mm,weight_g,trophic_level
Spring,2006,4/22/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,77.92,4.557507908,3.4
Spring,2006,4/22/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,81.06,5.161477587,3.4
Spring,2006,4/22/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,77.78,4.53176379,3.4
Spring,2006,4/22/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,71.91,3.53931745,3.4
Spring,2006,4/22/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,58.12,1.809918068,3.4
Spring,2006,4/22/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,65.66,2.657853411,3.4
Spring,2006,4/22/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,64.59,2.523794003,3.4
Spring,2006,4/22/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,60.66,2.070979674,3.4
Spring,2006,4/22/2006,Stephens,Otter,Otter 2,3,Shiner Perch,Cymatogaster,aggregata,103.08,22.37800308,2.99
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,1,Bonyhead Sculpin,Artedius,notospilotus,121.03,17.35755108,3.9
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,101.39,10.4452273,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,80.72,5.093588899,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,83.61,5.690450653,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,88.01,6.688198033,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,75.86,4.188646392,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,74.42,3.943262644,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,61.89,2.206163922,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,48.02,0.992003143,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,30.83,0.245640437,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Speckled Sanddab,Citharichthys,stigmaeus,77.13,4.413536794,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Speckled Sanddab,Citharichthys,stigmaeus,78.98,4.755675523,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Speckled Sanddab,Citharichthys,stigmaeus,71.73,3.511485463,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Speckled Sanddab,Citharichthys,stigmaeus,80.23,4.996825154,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Speckled Sanddab,Citharichthys,stigmaeus,77.37,4.456941541,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Speckled Sanddab,Citharichthys,stigmaeus,79.47,4.849236648,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Speckled Sanddab,Citharichthys,stigmaeus,99.65,9.890921664,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Shiner Perch,Cymatogaster,aggregata,99.13,19.88721789,2.99
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Shiner Perch,Cymatogaster,aggregata,65.18,5.606088725,2.99
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Black Perch,Embiotoca,jacksoni,279.61,703.819338,3.31
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Black Perch,Embiotoca,jacksoni,218.1,330.7152428,3.31
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Black Perch,Embiotoca,jacksoni,256.44,541.075319,3.31
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Dwarf Perch,Micrometrus,minimus,70.88,7.221313711,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Dwarf Perch,Micrometrus,minimus,94.01,16.94416807,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,Dwarf Perch,Micrometrus,minimus,91.15,15.43475584,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,2,California Halibut,Paralichthys,californicus,340.29,412.0341928,4.5
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,61.2,2.129610785,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,59.97,1.997678114,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,68.5,3.037096266,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,45.83,0.856357899,3.4
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Black Perch,Embiotoca,jacksoni,256.42,540.9470443,3.31
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Black Perch,Embiotoca,jacksoni,223.09,354.2586827,3.31
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Black Perch,Embiotoca,jacksoni,245.68,474.968919,3.31
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Spotted Kelpfish,Gibbonsia,elegans,63.39,2.717608373,3.3
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Pacific Staghorn Sculpin,Leptocottus,armatus,75.93,6.087581062,3.68
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Pacific Staghorn Sculpin,Leptocottus,armatus,124.48,28.74480467,3.68
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,107.69,25.53902127,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,111.74,28.55122758,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,70.74,7.178324367,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,77.56,9.47852519,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,112.12,28.84546474,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,74.25,8.308792524,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,71.64,7.457692193,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,73.86,8.177691207,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,74.77,8.48577087,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,81.9,11.17254197,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Dwarf Perch,Micrometrus,minimus,72.26,7.654316962,2.78
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,100.45,0.399185995,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,143.22,1.194541705,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,125.86,0.801314601,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,126.65,0.816958561,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,143.21,1.194283999,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,141.47,1.150013214,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,158.38,1.630136699,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,173.7,2.16836015,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,188.64,2.798068759,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,136.34,1.025973027,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,164.91,1.846899155,3.24000001
Spring,2006,4/23/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,203.81,3.553503432,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,2,Shiner Perch,Cymatogaster,aggregata,58.39,4.021395676,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,40.86,0.869808283,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,44.27,1.118743643,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,2,Pacific Staghorn Sculpin,Leptocottus,armatus,60.8,3.029729953,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,2,Bay Pipefish,Syngnathus,leptorhynchus,42.31,0.027596813,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,2,Bay Pipefish,Syngnathus,leptorhynchus,99.92,0.392713628,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Arrow Goby,Clevelandia,ios,44.49,0.838882465,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Arrow Goby,Clevelandia,ios,49.17,1.139254604,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Shiner Perch,Cymatogaster,aggregata,40.87,1.369230666,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Shiner Perch,Cymatogaster,aggregata,44.61,1.783692251,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Shiner Perch,Cymatogaster,aggregata,45.05,1.837354229,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Shiner Perch,Cymatogaster,aggregata,54.07,3.18832693,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Shiner Perch,Cymatogaster,aggregata,135.83,51.48510792,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Pacific Staghorn Sculpin,Leptocottus,armatus,47.22,1.369942274,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Pacific Staghorn Sculpin,Leptocottus,armatus,48.84,1.523008192,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Pacific Staghorn Sculpin,Leptocottus,armatus,93.2,11.58544304,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Shadow Goby,Quietula,y-cauda,68.59,2.336258932,3.2
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Bay Pipefish,Syngnathus,leptorhynchus,85.44,0.242093544,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 1,3,Bay Pipefish,Syngnathus,leptorhynchus,224.95,4.820540219,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Arrow Goby,Clevelandia,ios,23.79,0.123533614,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Arrow Goby,Clevelandia,ios,41.69,0.687568155,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Arrow Goby,Clevelandia,ios,47.74,1.04087444,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Arrow Goby,Clevelandia,ios,50.37,1.226490884,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Arrow Goby,Clevelandia,ios,50.93,1.268696098,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Arrow Goby,Clevelandia,ios,52.53,1.39464862,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Shiner Perch,Cymatogaster,aggregata,46.17,1.978797862,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Shiner Perch,Cymatogaster,aggregata,55.33,3.418029726,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Pacific Staghorn Sculpin,Leptocottus,armatus,34.9,0.530174118,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Pacific Staghorn Sculpin,Leptocottus,armatus,40.44,0.842041862,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Pacific Staghorn Sculpin,Leptocottus,armatus,47.84,1.427220117,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Shadow Goby,Quietula,y-cauda,67.45,2.221694952,3.2
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Bay Pipefish,Syngnathus,leptorhynchus,91.09,0.295062792,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,1,Bay Pipefish,Syngnathus,leptorhynchus,111.53,0.55155692,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,29.85,0.247370451,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,32.54,0.322118638,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,44.93,0.86452906,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,45.68,0.909452469,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,45.84,0.919235226,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,47.5,1.024945093,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,47.61,1.032225516,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,47.87,1.049572016,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,51.5,1.312647984,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,51.96,1.348856443,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Arrow Goby,Clevelandia,ios,56.57,1.74957217,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Pacific Staghorn Sculpin,Leptocottus,armatus,36.2,0.594691311,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Pacific Staghorn Sculpin,Leptocottus,armatus,43.26,1.040538944,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Pacific Staghorn Sculpin,Leptocottus,armatus,55.54,2.280390014,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Pacific Staghorn Sculpin,Leptocottus,armatus,62.95,3.37903965,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Pacific Staghorn Sculpin,Leptocottus,armatus,96.33,12.85162311,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Pacific Staghorn Sculpin,Leptocottus,armatus,96.05,12.73469128,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Shadow Goby,Quietula,y-cauda,67.38,2.214785064,3.2
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Bay Pipefish,Syngnathus,leptorhynchus,62.56,0.092407433,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Bay Pipefish,Syngnathus,leptorhynchus,71.45,0.139321095,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Bay Pipefish,Syngnathus,leptorhynchus,86.36,0.250239588,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,2,Bay Pipefish,Syngnathus,leptorhynchus,104.29,0.448249507,3.24000001
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,50.89,1.265649508,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,51.95,1.348062239,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,50.33,1.223512926,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,50.89,1.265649508,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,49.19,1.140673184,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,48.96,1.124431147,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,48.13,1.067113691,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,46.44,0.95655142,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,51.4,1.304864149,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,49.89,1.191076009,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,46.66,0.970485481,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,46.12,0.936525073,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,47.07,0.996816922,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,47.52,1.026266226,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,50.71,1.252000791,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,47.51,1.025605516,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,47.81,1.045551696,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,46.22,0.942752678,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,47.6,1.031562225,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,45.48,0.897322898,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,47.89,1.050914432,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,42.41,0.724554518,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,46.16,0.939012781,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,51.16,1.286309848,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,44.88,0.861588454,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,43.85,0.802500153,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,44.37,0.831977932,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,46.69,0.972396102,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,46.32,0.949008102,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,46.3,0.947754789,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,44.67,0.849311431,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,40.72,0.639778924,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,46.34,0.950262531,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,43.66,0.791907348,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,44.06,0.814318503,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,41.73,0.689588821,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,41.2,0.663137574,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,38.82,0.552749146,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,40.43,0.625938412,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,39.38,0.577513091,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,43.34,0.774280301,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,41.2,0.663137574,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,26.22,0.166354356,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,25.88,0.159841235,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,24.2,0.130164686,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,20.16,0.074431911,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,21.82,0.094822997,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,15.08,0.030614436,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Arrow Goby,Clevelandia,ios,17.73,0.050241996,3.12
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shiner Perch,Cymatogaster,aggregata,43.92,1.70166808,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shiner Perch,Cymatogaster,aggregata,45.18,1.853413046,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shiner Perch,Cymatogaster,aggregata,50.21,2.549300786,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shiner Perch,Cymatogaster,aggregata,50.34,2.569286348,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shiner Perch,Cymatogaster,aggregata,41,1.38242589,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shiner Perch,Cymatogaster,aggregata,58.67,4.079915776,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shiner Perch,Cymatogaster,aggregata,60.26,4.423057405,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shiner Perch,Cymatogaster,aggregata,56.11,3.565629571,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shiner Perch,Cymatogaster,aggregata,45.61,1.907199084,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shiner Perch,Cymatogaster,aggregata,45.61,1.907199084,2.99
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,42.25,0.966145558,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,44.11,1.106096564,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,51.36,1.783648319,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,50.99,1.743611076,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,48.27,1.467889622,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,44.34,1.124307595,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,48.48,1.48803546,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,47.07,1.356324055,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,47.36,1.382736414,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,38.71,0.734025994,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,41.62,0.921627022,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,37.69,0.67498909,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,87.2,9.4008786,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,57.04,2.47942151,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,50.29,1.669548415,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,52.01,1.855493351,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,49.89,1.628205,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,53.2,1.992091155,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,90.55,10.58221131,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,55.98,2.337598766,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,59.98,2.903266952,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,64.97,3.73134223,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,69.16,4.540370919,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Pacific Staghorn Sculpin,Leptocottus,armatus,75.37,5.947713214,3.68
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shadow Goby,Quietula,y-cauda,66.15,2.095695167,3.2
Summer,2006,7/26/2006,Stephens,Beam,Beam 2,3,Shadow Goby,Quietula,y-cauda,63.77,1.87753403,3.2
